video_number,inferred_date,inferred_title,video_id,source_vtt_path,cleaned_md_path,word_count,line_count,file_size_bytes,has_transcript,notes
430,2024-04-18,Get My Book Trading Order Flow For Free,n-dxtHA3KbA,C:\YTTranscripts\Orderflows_Dedup_v2\20240418 - Get My Book Trading Order Flow For Free [n-dxtHA3KbA].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0430_20240418_Get_My_Book_Trading_Order_Flow_For_Free_n-dxtHA3KbA.md,1465,197,70950,TRUE,
431,2024-07-19,Orderflows Delta Scalper Upgrade That Will Blow Your Mind,6FpYiU_v7m4,C:\YTTranscripts\Orderflows_Dedup_v2\20240719 - Orderflows Delta Scalper Upgrade That Will Blow Your Mind [6FpYiU_v7m4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0431_20240719_Orderflows_Delta_Scalper_Upgrade_That_Will_Blow_Your_Mind_6FpYiU_v7m4.md,4952,675,238375,TRUE,
432,2024-08-15,The Orderflows Toolbox,U1lMHm-n7hY,C:\YTTranscripts\Orderflows_Dedup_v2\20240815 - The Orderflows Toolbox [U1lMHm-n7hY].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0432_20240815_The_Orderflows_Toolbox_U1lMHm-n7hY.md,12008,2120,626335,TRUE,
433,2024-08-19,Orderflows Trader On GoCharting - Order flow analysis tools and strategies,kl8_0XzNoV4,C:\YTTranscripts\Orderflows_Dedup_v2\20240819 - Orderflows Trader On GoCharting - Order flow analysis tools and strategies [kl8_0XzNoV4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0433_20240819_Orderflows_Trader_On_GoCharting_Order_flow_analysis_tools_an_kl8_0XzNoV4.md,12539,2165,653755,TRUE,
434,2024-08-23,Trading Stacked Imbalances In Volatile Markets Using Orderflows Trader,7mQg03s95Ik,C:\YTTranscripts\Orderflows_Dedup_v2\20240823 - Trading Stacked Imbalances In Volatile Markets Using Orderflows Trader [7mQg03s95Ik].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0434_20240823_Trading_Stacked_Imbalances_In_Volatile_Markets_Using_Orderfl_7mQg03s95Ik.md,2063,289,101263,TRUE,
435,2024-08-26,The Importance Of Order Flow Imbalances In The Footprint Chart Using Orderflows Trader,qo8LM4tyJHE,C:\YTTranscripts\Orderflows_Dedup_v2\20240826 - The Importance Of Order Flow Imbalances In The Footprint Chart Using Orderflows Trader [qo8LM4tyJHE].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0435_20240826_The_Importance_Of_Order_Flow_Imbalances_In_The_Footprint_Cha_qo8LM4tyJHE.md,2687,385,133083,TRUE,
436,2024-08-28,Imbalance Reload On Orderflows Trader An Order Flow Trading Strategy,JlOdrceKO4s,C:\YTTranscripts\Orderflows_Dedup_v2\20240828 - Imbalance Reload On Orderflows Trader An Order Flow Trading Strategy [JlOdrceKO4s].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0436_20240828_Imbalance_Reload_On_Orderflows_Trader_An_Order_Flow_Trading__JlOdrceKO4s.md,2535,354,124562,TRUE,
437,2024-09-04,Delta Price Action Divergence On Orderflows Trader 7 For NinjaTrader 8 Order Flow Trading Strategy,qsVKn0b-Tjw,C:\YTTranscripts\Orderflows_Dedup_v2\20240904 - Delta Price Action Divergence On Orderflows Trader 7 For NinjaTrader 8 Order Flow Trading Strategy [qsVKn0b-Tjw].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0437_20240904_Delta_Price_Action_Divergence_On_Orderflows_Trader_7_For_Nin_qsVKn0b-Tjw.md,2516,357,124413,TRUE,
438,2024-11-12,All About The Orderflows Show Hand,ZagcEDJZ1cs,C:\YTTranscripts\Orderflows_Dedup_v2\20241112 - All About The Orderflows Show Hand [ZagcEDJZ1cs].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0438_20241112_All_About_The_Orderflows_Show_Hand_ZagcEDJZ1cs.md,10621,1868,550774,TRUE,
439,2024-11-27,Orderflows Unlocked Advanced Trade Setup Encyclopedia,KH-kfm5W39g,C:\YTTranscripts\Orderflows_Dedup_v2\20241127 - Orderflows Unlocked Advanced Trade Setup Encyclopedia [KH-kfm5W39g].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0439_20241127_Orderflows_Unlocked_Advanced_Trade_Setup_Encyclopedia_KH-kfm5W39g.md,891,130,44904,TRUE,
440,2025-01-08,Imbalance Reversals In The Footprint Chart An Easy Way To Trade Order Flow Using Orderflows Trader,JNoKBVpzW30,C:\YTTranscripts\Orderflows_Dedup_v2\20250108 - Imbalance Reversals In The Footprint Chart An Easy Way To Trade Order Flow Using Orderflows Trader [JNoKBVpzW30].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0440_20250108_Imbalance_Reversals_In_The_Footprint_Chart_An_Easy_Way_To_Tr_JNoKBVpzW30.md,2482,334,119656,TRUE,
441,2025-01-09,Benefits Of Exhaustion Prints In The Order Flow Using Orderflows Trader,eAbIkE1uqco,C:\YTTranscripts\Orderflows_Dedup_v2\20250109 - Benefits Of Exhaustion Prints In The Order Flow Using Orderflows Trader [eAbIkE1uqco].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0441_20250109_Benefits_Of_Exhaustion_Prints_In_The_Order_Flow_Using_Orderf_eAbIkE1uqco.md,2427,343,119379,TRUE,
442,2025-01-09,Order Flow Reveals What The Institutions Are Trying To Hide,ODPNk_Cuzyc,C:\YTTranscripts\Orderflows_Dedup_v2\20250109 - Order Flow Reveals What The Institutions Are Trying To Hide [ODPNk_Cuzyc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0442_20250109_Order_Flow_Reveals_What_The_Institutions_Are_Trying_To_Hide_ODPNk_Cuzyc.md,3205,453,156982,TRUE,
443,2025-01-10,Identifying Gaps In The Order Flow Using Orderflows Trader,vbhAhYc9gE4,C:\YTTranscripts\Orderflows_Dedup_v2\20250110 - Identifying Gaps In The Order Flow Using Orderflows Trader [vbhAhYc9gE4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0443_20250110_Identifying_Gaps_In_The_Order_Flow_Using_Orderflows_Trader_vbhAhYc9gE4.md,2324,319,112507,TRUE,
444,2025-01-11,Order Flow Imbalance Strategy Using Orderflows Trader,lFbPAE-CQXY,C:\YTTranscripts\Orderflows_Dedup_v2\20250111 - Order Flow Imbalance Strategy Using Orderflows Trader [lFbPAE-CQXY].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0444_20250111_Order_Flow_Imbalance_Strategy_Using_Orderflows_Trader_lFbPAE-CQXY.md,2769,382,134830,TRUE,
445,2025-01-14,Delta Reversals & Exhaustion Prints Master Order Flow Analysis With Orderflows Trader,tkEOYDrK5yU,C:\YTTranscripts\Orderflows_Dedup_v2\20250114 - Delta Reversals & Exhaustion Prints Master Order Flow Analysis With Orderflows Trader [tkEOYDrK5yU].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0445_20250114_Delta_Reversals_Exhaustion_Prints_Master_Order_Flow_Analysis_tkEOYDrK5yU.md,2324,336,114689,TRUE,
446,2025-01-16,Imbalance Trading Strategy In The Order Flow Using Orderflows Trader,7qY2atWlHFc,C:\YTTranscripts\Orderflows_Dedup_v2\20250116 - Imbalance Trading Strategy In The Order Flow Using Orderflows Trader [7qY2atWlHFc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0446_20250116_Imbalance_Trading_Strategy_In_The_Order_Flow_Using_Orderflow_7qY2atWlHFc.md,2231,308,108727,TRUE,
447,2025-01-22,Two Order Flow Nuances Every Trader Should Know With Orderflows Trader,mmAHZK-xJtk,C:\YTTranscripts\Orderflows_Dedup_v2\20250122 - Two Order Flow Nuances Every Trader Should Know With Orderflows Trader [mmAHZK-xJtk].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0447_20250122_Two_Order_Flow_Nuances_Every_Trader_Should_Know_With_Orderfl_mmAHZK-xJtk.md,3255,450,159052,TRUE,
448,2025-01-26,User Question About Passive And Aggressive Trading In Order Flow,VrPK3p0E4rU,C:\YTTranscripts\Orderflows_Dedup_v2\20250126 - User Question About Passive And Aggressive Trading In Order Flow [VrPK3p0E4rU].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0448_20250126_User_Question_About_Passive_And_Aggressive_Trading_In_Order__VrPK3p0E4rU.md,2574,372,127843,TRUE,
449,2025-02-03,The Orderflows Imbalancer Indicator Training,LuUs0Kp2y4M,C:\YTTranscripts\Orderflows_Dedup_v2\20250203 - The Orderflows Imbalancer Indicator Training [LuUs0Kp2y4M].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0449_20250203_The_Orderflows_Imbalancer_Indicator_Training_LuUs0Kp2y4M.md,11454,1688,565040,TRUE,
450,2025-03-07,New Features On Orderflows Trader 8,HMKcu_yex7Q,C:\YTTranscripts\Orderflows_Dedup_v2\20250307 - New Features On Orderflows Trader 8 [HMKcu_yex7Q].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0450_20250307_New_Features_On_Orderflows_Trader_8_HMKcu_yex7Q.md,10173,1535,504661,TRUE,
451,2025-03-10,Delta Change Analysis Tool On Orderflows Trader 8,yWjTN4kY97Y,C:\YTTranscripts\Orderflows_Dedup_v2\20250310 - Delta Change Analysis Tool On Orderflows Trader 8 [yWjTN4kY97Y].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0451_20250310_Delta_Change_Analysis_Tool_On_Orderflows_Trader_8_yWjTN4kY97Y.md,2010,269,96209,TRUE,
452,2025-03-11,Stopping Volume In The Footprint With Orderflows Trader 8,vxtEsl0EDIc,C:\YTTranscripts\Orderflows_Dedup_v2\20250311 - Stopping Volume In The Footprint With Orderflows Trader 8 [vxtEsl0EDIc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0452_20250311_Stopping_Volume_In_The_Footprint_With_Orderflows_Trader_8_vxtEsl0EDIc.md,2484,335,120238,TRUE,
453,2025-03-12,POC Shadows Tool On Orderflows Trader 8 Trading Order Flow Reversals,JeHi8oTJxjM,C:\YTTranscripts\Orderflows_Dedup_v2\20250312 - POC Shadows Tool On Orderflows Trader 8 Trading Order Flow Reversals [JeHi8oTJxjM].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0453_20250312_POC_Shadows_Tool_On_Orderflows_Trader_8_Trading_Order_Flow_R_JeHi8oTJxjM.md,1933,260,93252,TRUE,
454,2025-03-13,Value Area Absorption On Orderflows Trader 8,JYsao3KPk9M,C:\YTTranscripts\Orderflows_Dedup_v2\20250313 - Value Area Absorption On Orderflows Trader 8 [JYsao3KPk9M].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0454_20250313_Value_Area_Absorption_On_Orderflows_Trader_8_JYsao3KPk9M.md,1946,263,94201,TRUE,
455,2025-03-17,Footprints In Focus Trading Course,UAL7agtMwKc,C:\YTTranscripts\Orderflows_Dedup_v2\20250317 - Footprints In Focus Trading Course [UAL7agtMwKc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0455_20250317_Footprints_In_Focus_Trading_Course_UAL7agtMwKc.md,503,79,26580,TRUE,
456,2025-03-17,Top Order Flow Footprint Reading Technique,5U-WhaeuOds,C:\YTTranscripts\Orderflows_Dedup_v2\20250317 - Top Order Flow Footprint Reading Technique [5U-WhaeuOds].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0456_20250317_Top_Order_Flow_Footprint_Reading_Technique_5U-WhaeuOds.md,2491,353,121949,TRUE,
457,2025-03-19,Trading Small Min Max Delta With Orderflows Trader 8,JqzbenhWYAQ,C:\YTTranscripts\Orderflows_Dedup_v2\20250319 - Trading Small Min Max Delta With Orderflows Trader 8 [JqzbenhWYAQ].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0457_20250319_Trading_Small_Min_Max_Delta_With_Orderflows_Trader_8_JqzbenhWYAQ.md,2238,314,110136,TRUE,
458,2025-03-29,Automating Order Flow Trading Markers Plus & The Orderflows Toolbox,-SvidkklkzA,C:\YTTranscripts\Orderflows_Dedup_v2\20250329 - Automating Order Flow Trading   Markers Plus & The Orderflows Toolbox [-SvidkklkzA].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0458_20250329_Automating_Order_Flow_Trading_Markers_Plus_The_Orderflows_To_-SvidkklkzA.md,8866,1282,436083,TRUE,
459,2025-04-09,How To Trade Order Flow In Trump Markets,RvGm8a6YdXo,C:\YTTranscripts\Orderflows_Dedup_v2\20250409 - How To Trade Order Flow In Trump Markets [RvGm8a6YdXo].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0459_20250409_How_To_Trade_Order_Flow_In_Trump_Markets_RvGm8a6YdXo.md,2644,373,129751,TRUE,
460,2025-04-15,Introducing Orderflows Catalyst,SF6urdFmfEI,C:\YTTranscripts\Orderflows_Dedup_v2\20250415 - Introducing Orderflows Catalyst [SF6urdFmfEI].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0460_20250415_Introducing_Orderflows_Catalyst_SF6urdFmfEI.md,11589,1752,585121,TRUE,
461,2025-05-19,Value Area Absorption On Orderflows Trader 8,WhREJDuKn0Q,C:\YTTranscripts\Orderflows_Dedup_v2\20250519 - Value Area Absorption On Orderflows Trader 8 [WhREJDuKn0Q].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0461_20250519_Value_Area_Absorption_On_Orderflows_Trader_8_WhREJDuKn0Q.md,2371,336,117053,TRUE,
462,2025-06-05,Orderflows V Reversal Indicator 300 Point Moves In Nasdaq,j82PJWCESv0,C:\YTTranscripts\Orderflows_Dedup_v2\20250605 - Orderflows V Reversal Indicator 300 Point Moves In Nasdaq [j82PJWCESv0].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0462_20250605_Orderflows_V_Reversal_Indicator_300_Point_Moves_In_Nasdaq_j82PJWCESv0.md,2521,347,123251,TRUE,
463,2025-07-23,Orderflows Delta Scalper Huge Announcement and Upgrade,-7Mr3F2sPAg,C:\YTTranscripts\Orderflows_Dedup_v2\20250723 - Orderflows Delta Scalper Huge Announcement and Upgrade [-7Mr3F2sPAg].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0463_20250723_Orderflows_Delta_Scalper_Huge_Announcement_and_Upgrade_-7Mr3F2sPAg.md,4487,656,226478,TRUE,
464,2025-08-17,Introducing The Vol Shift Indicator,OPJzsm_oFgc,C:\YTTranscripts\Orderflows_Dedup_v2\20250817 - Introducing The Vol Shift Indicator [OPJzsm_oFgc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0464_20250817_Introducing_The_Vol_Shift_Indicator_OPJzsm_oFgc.md,7475,1146,376297,TRUE,
465,2025-10-24,Markers Unleashed From Charting to Automation,TWDRKJyI99k,C:\YTTranscripts\Orderflows_Dedup_v2\20251024 - Markers Unleashed  From Charting to Automation [TWDRKJyI99k].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0465_20251024_Markers_Unleashed_From_Charting_to_Automation_TWDRKJyI99k.md,8606,1258,426167,TRUE,
466,2025-11-18,Orderflows Verticality Training Session,E5xpXpAE-g0,C:\YTTranscripts\Orderflows_Dedup_v2\20251118 - Orderflows Verticality Training Session [E5xpXpAE-g0].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0466_20251118_Orderflows_Verticality_Training_Session_E5xpXpAE-g0.md,8895,1325,442849,TRUE,
467,2026-01-08,Orderflows FlowsTips Workshop,9tmEbkGmz6M,C:\YTTranscripts\Orderflows_Dedup_v2\20260108 - Orderflows FlowsTips Workshop [9tmEbkGmz6M].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0467_20260108_Orderflows_FlowsTips_Workshop_9tmEbkGmz6M.md,8225,1269,415730,TRUE,
468,2026-01-13,Strategic Traders Join Now,qRsnIO40Agw,C:\YTTranscripts\Orderflows_Dedup_v2\20260113 - Strategic Traders Join Now [qRsnIO40Agw].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0468_20260113_Strategic_Traders_Join_Now_qRsnIO40Agw.md,1163,188,61968,TRUE,
469,2026-01-23,Trading With The Orderflows Algo The Supply & Demand Order Flow Trading Edge,zkwAAAeDPZY,C:\YTTranscripts\Orderflows_Dedup_v2\20260123 - Trading With The Orderflows Algo The Supply & Demand Order Flow Trading Edge [zkwAAAeDPZY].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0469_20260123_Trading_With_The_Orderflows_Algo_The_Supply_Demand_Order_Flo_zkwAAAeDPZY.md,7867,1182,390233,TRUE,
470,2026-02-06,Navigating The Chaos With Order Flow February 5 2026 Orderflows Trader,cFR7SBfB0U0,C:\YTTranscripts\Orderflows_Dedup_v2\20260206 - Navigating The Chaos With Order Flow February 5 2026 Orderflows Trader [cFR7SBfB0U0].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0470_20260206_Navigating_The_Chaos_With_Order_Flow_February_5_2026_Orderfl_cFR7SBfB0U0.md,2144,302,105786,TRUE,
471,2026-02-26,One Of My Top Order Flow Trade Setups On Ultra Bonds Using Orderflows Trader,NCBWgy76kBs,C:\YTTranscripts\Orderflows_Dedup_v2\20260226 - One Of My Top Order Flow Trade Setups On Ultra Bonds Using Orderflows Trader [NCBWgy76kBs].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0471_20260226_One_Of_My_Top_Order_Flow_Trade_Setups_On_Ultra_Bonds_Using_O_NCBWgy76kBs.md,1893,274,94851,TRUE,
472,2026-03-02,Trading Exhaustion Prints In The Order Flow Using Orderflows Trader,FNPJ2cwnvqY,C:\YTTranscripts\Orderflows_Dedup_v2\20260302 - Trading Exhaustion Prints In The Order Flow Using Orderflows Trader [FNPJ2cwnvqY].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0472_20260302_Trading_Exhaustion_Prints_In_The_Order_Flow_Using_Orderflows_FNPJ2cwnvqY.md,1732,278,87978,TRUE,
473,2026-03-12,Order Flow Trade Encyclopedia Part 3 Introduction,C0K9n7wREWU,C:\YTTranscripts\Orderflows_Dedup_v2\20260312 - Order Flow Trade Encyclopedia Part 3 Introduction [C0K9n7wREWU].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0473_20260312_Order_Flow_Trade_Encyclopedia_Part_3_Introduction_C0K9n7wREWU.md,1104,175,58006,TRUE,
474,2026-03-18,Introducing The Orderflows Pressure Indicator Presentation,jJpBe0YZOJ4,C:\YTTranscripts\Orderflows_Dedup_v2\20260318 - Introducing The Orderflows Pressure Indicator Presentation [jJpBe0YZOJ4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0474_20260318_Introducing_The_Orderflows_Pressure_Indicator_Presentation_jJpBe0YZOJ4.md,3181,533,171126,TRUE,
475,2026-03-22,How To Use Order Flow Read AI For Chart Analysis,iKbPmJX3wy0,C:\YTTranscripts\Orderflows_Dedup_v2\20260322 - How To Use Order Flow Read AI For Chart Analysis [iKbPmJX3wy0].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0475_20260322_How_To_Use_Order_Flow_Read_AI_For_Chart_Analysis_iKbPmJX3wy0.md,761,111,38225,TRUE,
476,2026-03-22,Order Flow Reader AI - Order Flow Analyzed And More,HvIUCrDPGi4,C:\YTTranscripts\Orderflows_Dedup_v2\20260322 - Order Flow Reader AI - Order Flow Analyzed And More [HvIUCrDPGi4].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0476_20260322_Order_Flow_Reader_AI_Order_Flow_Analyzed_And_More_HvIUCrDPGi4.md,2479,377,126714,TRUE,
477,2026-03-23,Order Flow Reader AI versus ChatGPT,xIpFPnrfN3E,C:\YTTranscripts\Orderflows_Dedup_v2\20260323 - Order Flow Reader AI versus ChatGPT [xIpFPnrfN3E].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0477_20260323_Order_Flow_Reader_AI_versus_ChatGPT_xIpFPnrfN3E.md,1839,286,94091,TRUE,
478,2026-05-05,Green Delta Trap: Why Positive Delta Can Still Be Bearish,i8oUsL2J9nQ,C:\YTTranscripts\Orderflows_Dedup_v2\20260505 - Green Delta Trap： Why Positive Delta Can Still Be Bearish [i8oUsL2J9nQ].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0478_20260505_Green_Delta_Trap_Why_Positive_Delta_Can_Still_Be_Bearish_i8oUsL2J9nQ.md,669,104,34457,TRUE,
479,2026-05-07,Order Flow Surrounding The Suspicious Crude Oil Trades,Swcnspl-ACc,C:\YTTranscripts\Orderflows_Dedup_v2\20260507 - Order Flow Surrounding The Suspicious Crude Oil Trades [Swcnspl-ACc].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0479_20260507_Order_Flow_Surrounding_The_Suspicious_Crude_Oil_Trades_Swcnspl-ACc.md,2561,439,133544,TRUE,
480,2026-05-11,My Favorite Order Flow Entry Model for ES,kDa3_a4Bezk,C:\YTTranscripts\Orderflows_Dedup_v2\20260511 - My Favorite Order Flow Entry Model for ES [kDa3_a4Bezk].en.vtt,C:\Users\chenk\Desktop\LloydTrading\Reversals\Research\Orderflows_APlus_Reversal_KB_v1\clean_transcripts\0480_20260511_My_Favorite_Order_Flow_Entry_Model_for_ES_kDa3_a4Bezk.md,1526,243,78145,TRUE,
